exp,id,exp_type,condition,resp,correct_resp,correct,number_faces,validity,rt
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,1.4646199999999998
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,1.04323999999999
2,222,gambling,incongruent,1,0,0,2,0.31799999999999995,2.5065
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,2.3482000000000096
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,1.09510000000001
2,222,gambling,incongruent,1,0,0,2,0.41300000000000003,1.17135999999999
2,222,gambling,incongruent,0,0,1,1,0.406,0.753179999999993
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.985200000000012
2,222,gambling,incongruent,1,1,1,0,0.04600000000000004,4.439179999999991
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.861600000000006
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.08992000000001
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.675559999999998
2,222,gambling,incongruent,1,1,1,2,0.22699999999999998,4.36429999999999
2,222,gambling,incongruent,0,1,0,2,0.22699999999999998,2.2101599999999997
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,1.38548000000001
2,222,gambling,incongruent,0,0,1,2,0.31799999999999995,2.52829999999999
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.9672799999999989
2,222,gambling,incongruent,0,0,1,1,0.406,1.88651999999999
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,1.06635999999999
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.900799999999988
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.656859999999986
2,222,gambling,incongruent,0,1,0,1,0.406,1.16023999999999
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,1.13282000000001
2,222,gambling,incongruent,1,0,0,1,0,2.79178
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,0.977700000000012
2,222,gambling,incongruent,0,1,0,1,0,1.04807999999999
2,222,gambling,incongruent,0,1,0,2,0.22699999999999998,2.97723999999999
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.649
2,222,gambling,incongruent,1,0,0,0,0.04600000000000004,2.10697999999998
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.922739999999991
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.6551400000000139
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.617979999999981
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.948159999999974
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.700380000000005
2,222,gambling,incongruent,0,1,0,2,0.22699999999999998,3.09323999999999
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.648059999999998
2,222,gambling,incongruent,0,0,1,2,0.31799999999999995,2.26447999999998
2,222,gambling,incongruent,0,0,1,1,0.406,1.04323999999999
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,1.11444
2,222,gambling,incongruent,0,0,1,1,0.406,0.732359999999986
2,222,gambling,incongruent,0,1,0,2,0.41300000000000003,0.846039999999979
2,222,gambling,incongruent,0,0,1,1,0.406,0.860299999999988
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.634539999999979
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.5746599999999741
2,222,gambling,incongruent,0,1,0,1,0.30000000000000004,3.14188
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,1.0565200000000199
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.644179999999993
2,222,gambling,incongruent,1,1,1,0,0.04600000000000004,1.6233200000000099
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.715880000000005
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.6245999999999798
2,222,gambling,incongruent,1,0,0,0,0.04600000000000004,1.39356
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.7671400000000139
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.938840000000026
2,222,gambling,incongruent,0,0,1,2,0.31799999999999995,3.45494
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,1.1250800000000198
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.41696000000002
2,222,gambling,incongruent,1,1,1,0,0.04600000000000004,2.15721999999997
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,1.47320000000001
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.95594
2,222,gambling,incongruent,1,0,0,0,0.04600000000000004,1.46873999999999
2,222,gambling,incongruent,0,0,1,1,0.406,1.0313800000000002
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.7349600000000209
2,222,gambling,incongruent,1,0,0,1,0,2.5262199999999697
2,222,gambling,incongruent,0,1,0,1,0.406,2.17415999999997
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.6761400000000102
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.774820000000007
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,1.18108000000002
2,222,gambling,incongruent,1,0,0,2,0.31799999999999995,0.868260000000009
2,222,gambling,incongruent,0,1,0,1,0,0.812979999999981
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.8525
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.8457800000000281
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,0.853239999999991
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.562940000000002
2,222,gambling,incongruent,1,0,0,1,0,0.651440000000002
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.982940000000002
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.7568200000000069
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.7124199999999841
2,222,gambling,incongruent,0,0,1,1,0.406,0.7552199999999719
2,222,gambling,incongruent,0,0,1,1,0.406,0.867359999999986
2,222,gambling,incongruent,0,1,0,1,0,2.33162
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.926039999999979
2,222,gambling,incongruent,1,0,0,2,0.41300000000000003,0.8067199999999719
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,1.18765999999997
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.6784600000000209
2,222,gambling,incongruent,0,0,1,1,0.406,0.731239999999991
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,0.938979999999981
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.616479999999981
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,1.94128
2,222,gambling,incongruent,0,0,1,2,0.22699999999999998,1.5399200000000002
2,222,gambling,incongruent,1,0,0,0,0.04600000000000004,1.6199000000000001
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.98902
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.663599999999999
2,222,gambling,incongruent,0,0,1,1,0.406,0.5823400000000001
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.629560000000001
2,222,gambling,incongruent,0,0,1,1,0.406,0.49482
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.721459999999999
2,222,gambling,incongruent,0,0,1,1,0.406,0.5681799999999999
2,222,gambling,incongruent,0,0,1,2,0.31799999999999995,1.375
2,222,gambling,incongruent,1,1,1,0,0.04600000000000004,1.72898
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.839779999999999
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.9822799999999989
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.7183200000000001
2,222,gambling,incongruent,0,1,0,0,0.41300000000000003,0.533660000000003
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.612919999999998
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.572940000000002
2,222,gambling,incongruent,1,1,1,0,0.04600000000000004,2.0373
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.861399999999994
2,222,gambling,incongruent,1,0,0,1,0.30000000000000004,0.743960000000006
2,222,gambling,incongruent,0,1,0,0,0.04600000000000004,1.13917999999999
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.9675
2,222,gambling,incongruent,0,0,1,1,0.406,0.899740000000005
2,222,gambling,incongruent,0,1,0,1,0,1.1583599999999998
2,222,gambling,incongruent,0,0,1,0,0.04600000000000004,2.65312
2,222,gambling,incongruent,0,1,0,2,0.22699999999999998,1.30310000000001
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.779240000000005
2,222,gambling,incongruent,0,0,1,1,0,1.0620399999999899
2,222,gambling,incongruent,0,0,1,1,0.406,0.764199999999997
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.945460000000006
2,222,gambling,incongruent,0,1,0,2,0.22699999999999998,0.994080000000002
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.712899999999994
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.9921000000000061
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,2.39856
2,222,gambling,incongruent,0,1,0,1,0.406,0.720580000000002
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.633919999999998
2,222,gambling,incongruent,0,0,1,1,0.406,0.6377200000000011
2,222,gambling,incongruent,1,0,0,1,0.43700000000000006,0.7065200000000039
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.724619999999995
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.27256
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.674140000000014
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.696440000000002
2,222,gambling,incongruent,1,0,0,0,0.41300000000000003,0.651380000000005
2,222,gambling,incongruent,1,0,0,1,0,2.65044
2,222,gambling,incongruent,0,1,0,2,0.31799999999999995,1.15664000000001
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.693359999999986
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,2.23906
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,3.16028
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,1.83070000000001
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,1.26292000000001
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,0.946559999999998
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.776559999999998
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.16451999999999
2,222,gambling,incongruent,0,0,1,1,0.406,1.00035999999999
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.9179200000000131
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.88251999999999
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.830619999999995
2,222,gambling,incongruent,1,1,1,1,0,1.44985999999999
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.858579999999987
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.7661600000000031
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,1.38973999999999
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,4.46454000000001
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.809140000000014
2,222,gambling,incongruent,0,1,0,2,0.31799999999999995,0.893359999999986
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.815839999999997
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.31178
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.5872799999999989
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.656119999999995
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.584679999999993
2,222,gambling,incongruent,1,0,0,1,0.43700000000000006,0.912700000000012
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,0.502119999999995
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.5577799999999989
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.521
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.6905
2,222,gambling,incongruent,0,0,1,1,0,2.56772
2,222,gambling,incongruent,0,1,0,0,0.04600000000000004,1.31310000000001
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.723619999999995
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.8035
2,222,gambling,incongruent,0,0,1,1,0.406,0.624419999999984
2,222,gambling,incongruent,0,1,0,1,0.30000000000000004,0.663940000000002
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.7150800000000159
2,222,gambling,incongruent,0,0,1,2,0.31799999999999995,1.4181199999999998
2,222,gambling,incongruent,1,0,0,0,0.04600000000000004,2.9041400000000097
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.771179999999993
2,222,gambling,incongruent,0,0,1,1,0.30000000000000004,0.7126599999999741
2,222,gambling,incongruent,0,0,1,1,0.406,0.900200000000012
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.8266400000000139
2,222,gambling,incongruent,0,1,0,0,0.04600000000000004,1.8091599999999701
2,222,gambling,incongruent,1,0,0,1,0.30000000000000004,0.8434199999999841
2,222,gambling,incongruent,0,1,0,1,0,1.29073999999999
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.590679999999993
2,222,gambling,incongruent,0,1,0,2,0.22699999999999998,1.32321999999997
2,222,gambling,incongruent,0,1,0,2,0.22699999999999998,0.8456400000000139
2,222,gambling,incongruent,0,0,1,1,0.406,0.750559999999998
2,222,gambling,incongruent,0,0,1,1,0.406,0.504780000000028
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,1.13828000000003
2,222,gambling,incongruent,1,0,0,0,0.41300000000000003,0.601039999999979
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.7331799999999931
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.7946799999999931
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.682039999999979
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.715219999999972
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,0.700359999999986
2,222,gambling,incongruent,1,0,0,0,0.04600000000000004,1.5445800000000198
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.695880000000005
2,222,gambling,incongruent,1,1,1,0,0.41300000000000003,0.683880000000005
2,222,gambling,incongruent,0,1,0,0,0.41300000000000003,0.9117999999999881
2,222,gambling,incongruent,0,0,1,1,0.406,0.765020000000019
2,222,gambling,incongruent,1,1,1,0,0.04600000000000004,1.643
2,222,gambling,incongruent,1,1,1,1,0.43700000000000006,0.8107600000000089
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.7106400000000139
2,222,gambling,incongruent,1,1,1,2,0.41300000000000003,1.13246000000002
2,222,gambling,incongruent,1,1,1,1,0.30000000000000004,0.6545800000000159
2,222,gambling,incongruent,1,1,1,1,0,4.72238
2,222,gambling,incongruent,0,0,1,2,0.22699999999999998,1.3923599999999898
2,222,gambling,incongruent,1,1,1,0,0.04600000000000004,1.61403999999998
2,222,gambling,incongruent,0,0,1,2,0.31799999999999995,1.5346599999999702
2,222,gambling,incongruent,0,0,1,1,0.406,1.07932000000001
2,222,gambling,incongruent,0,0,1,1,0.406,0.775539999999979
2,222,gambling,incongruent,0,0,1,0,0.41300000000000003,0.867760000000009
2,222,gambling,incongruent,0,0,1,2,0.41300000000000003,0.671059999999998
2,222,gambling,incongruent,0,0,1,1,0.406,0.655520000000019
2,222,gambling,incongruent,0,0,1,1,0,0.829099999999977
2,223,gambling,incongruent,1,0,0,0,0.41300000000000003,9.11517100000149
2,223,gambling,incongruent,1,0,0,0,0.04600000000000004,6.4706000000014905
2,223,gambling,incongruent,0,1,0,0,0.04600000000000004,7.15479600000149
2,223,gambling,incongruent,0,0,1,1,0.406,NA
2,223,gambling,incongruent,0,0,1,1,0.406,3.29991499999702
2,223,gambling,incongruent,0,1,0,2,0.41300000000000003,5.5417480000014905
2,223,gambling,incongruent,1,0,0,0,0.41300000000000003,7.478924
2,223,gambling,incongruent,0,0,1,1,0.406,2.03422000000149
2,223,gambling,incongruent,1,0,0,2,0.22699999999999998,5.081875
2,223,gambling,incongruent,1,0,0,0,0.04600000000000004,NA
2,223,gambling,incongruent,0,1,0,1,0.30000000000000004,6.45737300000149
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,2.62973799999553
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,4.00374800000149
2,223,gambling,incongruent,1,1,1,1,0,NA
2,223,gambling,incongruent,0,1,0,2,0.41300000000000003,2.89338699999554
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,2.34736100000149
2,223,gambling,incongruent,1,0,0,1,0.30000000000000004,6.26614600000149
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,2.99858199999703
2,223,gambling,incongruent,1,1,1,2,0.22699999999999998,4.2774089999985
2,223,gambling,incongruent,0,0,1,1,0,2.7366479999970204
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,9.68966099999554
2,223,gambling,incongruent,0,1,0,1,0.30000000000000004,2.04451999999999
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,2.2229859999999997
2,223,gambling,incongruent,0,0,1,2,0.31799999999999995,4.76314399999852
2,223,gambling,incongruent,0,1,0,1,0.406,4.147174000001479
2,223,gambling,incongruent,1,0,0,1,0.30000000000000004,3.1484959999985
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,2.87667899999852
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,3.24922099999702
2,223,gambling,incongruent,1,1,1,2,0.22699999999999998,6.141595000000001
2,223,gambling,incongruent,1,0,0,1,0.30000000000000004,NA
2,223,gambling,incongruent,0,0,1,0,0.04600000000000004,1.18513599999552
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,5.60871099999701
2,223,gambling,incongruent,0,0,1,1,0.406,1.50265400000001
2,223,gambling,incongruent,1,1,1,0,0.04600000000000004,1.21785999999999
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,4.09625499999552
2,223,gambling,incongruent,0,0,1,0,0.04600000000000004,1.3556009999955398
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,2.31600600000151
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,2.03841299999849
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,3.48354299999552
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.99089100000152
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,2.8230219999955204
2,223,gambling,incongruent,1,1,1,1,0.30000000000000004,6.22839299999998
2,223,gambling,incongruent,0,1,0,1,0,5.75411200000148
2,223,gambling,incongruent,0,0,1,1,0.406,1.45882599999552
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,1.08731299999554
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,1.0832729999970199
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.1425250000014802
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,1.16009200000152
2,223,gambling,incongruent,1,0,0,1,0,5.18471199999552
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.29589200000151
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.20349099999556
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.41821400000149
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.39277899999998
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,0.975579000001482
2,223,gambling,incongruent,0,0,1,1,0.406,1.99163199999701
2,223,gambling,incongruent,0,1,0,1,0.30000000000000004,3.8309639999955496
2,223,gambling,incongruent,0,0,1,2,0.31799999999999995,1.95615500000003
2,223,gambling,incongruent,0,0,1,2,0.31799999999999995,1.61272100000147
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,1.89899999999703
2,223,gambling,incongruent,0,0,1,1,0.406,1.09426399999851
2,223,gambling,incongruent,0,0,1,1,0.30000000000000004,2.7135330000015103
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.55570099999552
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,3.4728780000000303
2,223,gambling,incongruent,1,1,1,0,0.04600000000000004,1.10934299999999
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.89660999999853
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,0.9555900000000259
2,223,gambling,incongruent,0,0,1,1,0.406,1.05302099999553
2,223,gambling,incongruent,0,0,1,2,0.31799999999999995,1.9219589999970002
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.29977799999702
2,223,gambling,incongruent,0,0,1,0,0.04600000000000004,1.35040500000148
2,223,gambling,incongruent,0,1,0,1,0.30000000000000004,4.383136
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.29502799999551
2,223,gambling,incongruent,0,1,0,1,0,5.610144999995541
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,1.20113
2,223,gambling,incongruent,1,0,0,0,0.04600000000000004,1.3838820000015
2,223,gambling,incongruent,0,1,0,1,0.406,0.999294000001508
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,3.3023339999955503
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.2170359999955398
2,223,gambling,incongruent,1,1,1,1,0.30000000000000004,2.70337900000147
2,223,gambling,incongruent,0,1,0,2,0.41300000000000003,5.72268300000147
2,223,gambling,incongruent,1,0,0,1,0.30000000000000004,1.74798599999701
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.14072299999552
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,1.43859299999999
2,223,gambling,incongruent,0,0,1,1,0.406,1.003549
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,1.4351469999984798
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,0.832871999997005
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,2.27056699999998
2,223,gambling,incongruent,1,1,1,1,0,2.1386830000014703
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,1.50816699999553
2,223,gambling,incongruent,1,1,1,2,0.22699999999999998,6.17501799999556
2,223,gambling,incongruent,1,0,0,2,0.41300000000000003,1.9269339999955801
2,223,gambling,incongruent,0,0,1,2,0.31799999999999995,8.17737
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.12874600000144
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,2.35522399999853
2,223,gambling,incongruent,1,0,0,1,0.30000000000000004,4.6519539999970005
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,1.9208149999955202
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.73901199999556
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.0125759999969701
2,223,gambling,incongruent,0,0,1,1,0.406,1.00334099999547
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,0.9306109999970069
2,223,gambling,incongruent,0,0,1,1,0.406,1.22837199999555
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,1.23449199999555
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,1.21630099999555
2,223,gambling,incongruent,1,1,1,1,0.30000000000000004,1.6468239999954801
2,223,gambling,incongruent,0,1,0,0,0.04600000000000004,0.860118000000017
2,223,gambling,incongruent,1,0,0,1,0.30000000000000004,2.79330999999703
2,223,gambling,incongruent,0,0,1,1,0.406,1.2088609999985198
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.21558099999698
2,223,gambling,incongruent,0,0,1,1,0,2.1422379999985
2,223,gambling,incongruent,1,1,1,2,0.22699999999999998,1.9191249999955802
2,223,gambling,incongruent,0,0,1,1,0.406,1.10534699999704
2,223,gambling,incongruent,0,0,1,2,0.31799999999999995,4.43586799999699
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,0.889508999997051
2,223,gambling,incongruent,1,1,1,1,0.30000000000000004,3.53273899999994
2,223,gambling,incongruent,0,0,1,1,0.406,0.958601000000024
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,1.64715899999999
2,223,gambling,incongruent,1,0,0,1,0,2.571473
2,223,gambling,incongruent,0,0,1,0,0.04600000000000004,1.18022799999698
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,0.851982999995584
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.2006199999999998
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,0.9358790000014711
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.0579299999970202
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,0.9423419999955219
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,3.95436600000149
2,223,gambling,incongruent,0,1,0,2,0.31799999999999995,2.285606
2,223,gambling,incongruent,0,1,0,1,0,5.1139420000029805
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,0.71891500000298
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,1.05752200000447
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.526071
2,223,gambling,incongruent,1,1,1,2,0.22699999999999998,1.94950700000447
2,223,gambling,incongruent,0,0,1,1,0.406,2.95042500000149
2,223,gambling,incongruent,1,1,1,1,0.30000000000000004,2.34235000000447
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,1.08033400000447
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.563664
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.08456800000149
2,223,gambling,incongruent,0,0,1,2,0.31799999999999995,1.22450700000298
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.5986330000014901
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,0.709361999999994
2,223,gambling,incongruent,1,1,1,0,0.04600000000000004,3.30694800000596
2,223,gambling,incongruent,0,1,0,0,0.04600000000000004,1.47888100000448
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,0.924186000001486
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.15010800000298
2,223,gambling,incongruent,1,0,0,1,0,4.53337600000149
2,223,gambling,incongruent,1,0,0,1,0.43700000000000006,1.31084400000596
2,223,gambling,incongruent,1,1,1,1,0.30000000000000004,2.11325199999999
2,223,gambling,incongruent,0,0,1,1,0.406,1.0525309999999999
2,223,gambling,incongruent,0,0,1,1,0.30000000000000004,3.62502800000297
2,223,gambling,incongruent,0,0,1,0,0.41300000000000003,0.919044000001493
2,223,gambling,incongruent,1,1,1,1,0.30000000000000004,1.61763000000297
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.3280060000014902
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,1.84455200000298
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,1.36262100000148
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,6.3314280000014795
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,0.98942300000001
2,223,gambling,incongruent,1,1,1,1,0,7.084677
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,2.6887800000059703
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.0995010000015
2,223,gambling,incongruent,1,1,1,0,0.04600000000000004,1.2226500000014802
2,223,gambling,incongruent,1,0,0,2,0.22699999999999998,2.7333980000015
2,223,gambling,incongruent,0,0,1,1,0,2.4147540000029797
2,223,gambling,incongruent,1,1,1,2,0.41300000000000003,2.2930830000015
2,223,gambling,incongruent,0,1,0,1,0.406,1.07314700000297
2,223,gambling,incongruent,0,0,1,1,0.30000000000000004,4.75685300000297
2,223,gambling,incongruent,1,0,0,0,0.04600000000000004,0.605500000002969
2,223,gambling,incongruent,0,0,1,1,0.406,1.02881200000446
2,223,gambling,incongruent,1,1,1,1,0.43700000000000006,1.41874800000148
2,223,gambling,incongruent,1,1,1,0,0.41300000000000003,0.793247000001487
2,223,gambling,incongruent,0,0,1,0,0.04600000000000004,1.20902800000447
2,223,gambling,incongruent,0,0,1,2,0.41300000000000003,1.5119160000059602
